Name,Code,Region,State,Year,Month,Visit,Latitude,Longitude
Isle Royale NP,ISRO,Midwest ,MI,1981,10,86,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1981,11,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1981,12,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1982,1,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1982,2,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1982,3,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1982,4,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1982,5,517,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1982,6,2153,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1982,7,4470,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1982,8,5012,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1982,9,1023,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1982,10,63,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1982,11,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1982,12,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1983,1,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1983,2,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1983,3,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1983,4,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1983,5,510,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1983,6,1988,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1983,7,4264,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1983,8,4953,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1983,9,1131,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1983,10,82,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1983,11,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1983,12,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1984,1,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1984,2,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1984,3,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1984,4,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1984,5,502,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1984,6,1554,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1984,7,4009,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1984,8,4748,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1984,9,954,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1984,10,47,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1984,11,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1984,12,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1985,1,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1985,2,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1985,3,0,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1985,4,102,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1985,5,678,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1985,6,2786,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1985,7,5756,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1985,8,6050,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1985,9,1145,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1985,10,131,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1985,11,10,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1985,12,117,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1986,1,22,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1986,2,116,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1986,3,337,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1986,4,297,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1986,5,863,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1986,6,3892,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1986,7,9266,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1986,8,9583,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1986,9,1373,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1986,10,150,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1986,11,62,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1986,12,161,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1987,1,25,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1987,2,60,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1987,3,308,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1987,4,266,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1987,5,1419,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1987,6,5197,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1987,7,10702,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1987,8,10861,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1987,9,2571,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1987,10,191,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1987,11,31,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1987,12,129,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1988,1,12,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1988,2,35,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1988,3,259,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1988,4,300,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1988,5,776,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1988,6,4491,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1988,7,8711,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1988,8,9471,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1988,9,2248,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1988,10,203,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1988,11,23,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1988,12,64,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1989,1,63,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1989,2,102,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1989,3,252,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1989,4,130,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1989,5,812,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1989,6,3940,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1989,7,9906,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1989,8,9764,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1989,9,1854,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1989,10,198,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1989,11,42,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1989,12,70,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1990,1,27,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1990,2,67,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1990,3,419,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1990,4,178,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1990,5,695,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1990,6,3240,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1990,7,7989,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1990,8,8509,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1990,9,1921,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1990,10,258,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1990,11,25,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1990,12,167,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1991,1,71,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1991,2,69,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1991,3,311,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1991,4,168,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1991,5,784,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1991,6,3386,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1991,7,7003,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1991,8,7897,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1991,9,1818,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1991,10,162,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1991,11,14,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1991,12,321,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1992,1,48,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1992,2,69,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1992,3,128,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1992,4,243,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1992,5,820,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1992,6,3649,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1992,7,7125,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1992,8,7961,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1992,9,2191,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1992,10,142,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1992,11,27,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1992,12,325,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1993,1,39,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1993,2,58,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1993,3,129,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1993,4,130,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1993,5,728,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1993,6,3211,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1993,7,7298,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1993,8,8143,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1993,9,1952,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1993,10,231,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1993,11,38,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1993,12,26,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1994,1,39,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1994,2,56,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1994,3,93,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1994,4,124,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1994,5,873,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1994,6,3479,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1994,7,8502,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1994,8,9088,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1994,9,2243,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1994,10,253,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1994,11,40,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1994,12,53,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1995,1,48,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1995,2,61,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1995,3,62,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1995,4,116,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1995,5,704,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1995,6,3997,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1995,7,7421,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1995,8,8068,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1995,9,2426,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1995,10,228,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1995,11,34,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1995,12,305,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1996,1,57,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1996,2,27,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1996,3,64,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1996,4,93,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1996,5,424,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1996,6,3639,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1996,7,7213,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1996,8,8690,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1996,9,1832,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1996,10,194,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1996,11,154,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1996,12,1058,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1997,1,75,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1997,2,47,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1997,3,56,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1997,4,102,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1997,5,662,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1997,6,3418,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1997,7,6779,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1997,8,7957,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1997,9,1795,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1997,10,208,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1997,11,51,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1997,12,231,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1998,1,49,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1998,2,52,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1998,3,69,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1998,4,134,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1998,5,834,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1998,6,3853,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1998,7,7642,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1998,8,8454,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1998,9,2193,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1998,10,268,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1998,11,66,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1998,12,318,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1999,1,29,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1999,2,59,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1999,3,64,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1999,4,125,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1999,5,1057,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1999,6,3522,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1999,7,7413,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1999,8,8387,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1999,9,2224,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1999,10,318,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1999,11,78,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,1999,12,217,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2000,1,46,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2000,2,67,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2000,3,90,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2000,4,182,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2000,5,1009,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2000,6,2986,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2000,7,7148,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2000,8,7260,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2000,9,1856,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2000,10,202,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2000,11,49,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2000,12,201,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2001,1,23,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2001,2,49,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2001,3,73,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2001,4,96,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2001,5,914,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2001,6,2763,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2001,7,6139,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2001,8,7055,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2001,9,1888,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2001,10,237,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2001,11,16,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2001,12,178,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2002,1,22,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2002,2,67,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2002,3,42,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2002,4,80,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2002,5,670,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2002,6,3197,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2002,7,6533,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2002,8,6848,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2002,9,1557,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2002,10,252,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2002,11,24,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2002,12,171,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2003,1,78,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2003,2,54,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2003,3,37,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2003,4,99,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2003,5,826,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2003,6,2754,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2003,7,5350,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2003,8,6658,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2003,9,1427,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2003,10,267,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2003,11,15,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2003,12,235,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2004,1,35,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2004,2,39,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2004,3,75,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2004,4,102,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2004,5,696,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2004,6,2736,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2004,7,5660,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2004,8,5731,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2004,9,1682,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2004,10,226,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2004,11,31,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2004,12,263,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2005,1,39,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2005,2,33,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2005,3,77,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2005,4,78,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2005,5,689,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2005,6,2702,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2005,7,5415,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2005,8,6120,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2005,9,1854,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2005,10,193,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2005,11,38,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2005,12,160,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2006,1,52,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2006,2,35,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2006,3,51,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2006,4,82,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2006,5,711,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2006,6,2809,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2006,7,5953,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2006,8,6113,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2006,9,1070,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2006,10,59,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2006,11,61,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2006,12,74,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2007,1,48,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2007,2,30,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2007,3,49,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2007,4,70,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2007,5,710,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2007,6,2857,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2007,7,5377,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2007,8,5249,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2007,9,1265,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2007,10,217,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2007,11,31,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2007,12,70,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2008,1,38,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2008,2,32,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2008,3,37,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2008,4,66,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2008,5,579,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2008,6,2569,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2008,7,4184,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2008,8,5186,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2008,9,1107,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2008,10,194,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2008,11,19,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2008,12,27,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2009,1,31,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2009,2,32,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2009,3,43,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2009,4,72,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2009,5,653,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2009,6,2465,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2009,7,4288,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2009,8,5332,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2009,9,1524,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2009,10,145,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2009,11,19,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2009,12,49,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2010,1,69,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2010,2,51,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2010,3,42,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2010,4,94,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2010,5,652,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2010,6,2372,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2010,7,5245,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2010,8,5463,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2010,9,1514,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2010,10,237,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2010,11,38,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2010,12,16,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2011,1,35,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2011,2,35,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2011,3,38,48.1,-88.55
Isle Royale NP,ISRO,Midwest ,MI,2011,4,53,48.1,-88.55
